Date,Close,High,Low,Open,Volume
2020-03-16,68.4000015258789,73.69999694824219,68.33999633789062,69.01000213623047,31237700
2020-03-17,71.0,74.5,68.11000061035156,71.0,25633030
2020-03-18,65.01000213623047,68.0,60.880001068115234,66.80000305175781,37160660
2020-03-19,65.0,67.54000091552734,59.099998474121094,62.900001525878906,28313550
2020-03-20,64.7699966430664,69.75,63.56999969482422,68.56999969482422,28912530
2020-03-23,61.13999938964844,66.30000305175781,59.90999984741211,65.3499984741211,25349860
2020-03-24,67.4000015258789,68.9800033569336,65.94999694824219,66.0199966430664,17055640
2020-03-25,71.7300033569336,73.9800033569336,66.08999633789062,67.88999938964844,25556950
2020-03-26,74.56999969482422,75.95999908447266,71.76000213623047,71.76000213623047,27526870
2020-03-27,70.22000122070312,73.04000091552734,70.22000122070312,71.1500015258789,15518420
2020-03-30,71.97000122070312,72.4800033569336,70.54000091552734,71.0199966430664,8998080
2020-03-31,69.3499984741211,72.76000213623047,69.3499984741211,71.51000213623047,14177570
2020-04-01,68.18000030517578,68.9800033569336,67.01000213623047,67.7699966430664,14579010
2020-04-02,69.62999725341797,71.30000305175781,68.4800033569336,69.33000183105469,11801180
2020-04-03,66.9000015258789,69.87000274658203,65.30000305175781,69.87000274658203,16872000
2020-04-06,71.56999969482422,72.55000305175781,70.01000213623047,70.79000091552734,13834440
2020-04-07,73.51000213623047,77.0,73.51000213623047,76.47000122070312,14291910
2020-04-08,75.7300033569336,76.2300033569336,73.31999969482422,73.70999908447266,11585850
2020-04-09,74.87000274658203,77.51000213623047,74.58999633789062,76.27999877929688,19179430
2020-04-13,75.95999908447266,75.95999908447266,73.55000305175781,74.5199966430664,13037200
2020-04-14,76.8499984741211,78.73999786376953,76.8499984741211,77.44999694824219,10698170
2020-04-15,76.05000305175781,77.08999633789062,74.69999694824219,75.19999694824219,11223580
2020-04-16,74.93000030517578,77.2300033569336,74.5999984741211,76.94000244140625,11462550
2020-04-17,76.0,76.93000030517578,74.8499984741211,76.45999908447266,7119750
2020-04-20,75.66000366210938,77.23999786376953,74.12000274658203,74.16000366210938,9135960
2020-04-22,77.69999694824219,78.25,75.98999786376953,76.0,11503000
2020-04-23,76.6500015258789,78.7300033569336,75.6500015258789,78.36000061035156,12990450
2020-04-24,72.41000366210938,75.5,69.0999984741211,75.4000015258789,45849230
2020-04-27,75.29000091552734,75.80000305175781,73.5,74.27999877929688,30097830
2020-04-28,78.30000305175781,78.48999786376953,77.12999725341797,77.70999908447266,12579600
2020-04-29,80.18000030517578,80.55000305175781,79.04000091552734,79.69000244140625,12813290
2020-04-30,77.20999908447266,79.05000305175781,77.20999908447266,78.58000183105469,12515780
2020-05-04,76.0999984741211,76.30000305175781,74.7699966430664,75.16999816894531,10111650
2020-05-05,76.54000091552734,78.13999938964844,76.19999694824219,77.0,11236200
2020-05-06,76.19999694824219,77.05999755859375,75.1500015258789,76.81999969482422,6296420
2020-05-07,75.4000015258789,77.20999908447266,75.16999816894531,77.08000183105469,12412860
2020-05-08,77.43000030517578,77.58000183105469,76.5,76.94000244140625,10911150
2020-05-11,76.13999938964844,77.79000091552734,76.02999877929688,76.69999694824219,13427870
2020-05-12,75.0,77.37999725341797,75.0,76.77999877929688,14461750
2020-05-13,75.1500015258789,76.12999725341797,74.30000305175781,75.69000244140625,15018840
2020-05-14,76.25,76.25,72.8499984741211,74.23999786376953,17683140
2020-05-15,74.55999755859375,76.66000366210938,74.4800033569336,75.69999694824219,13103190
2020-05-18,78.02999877929688,78.48999786376953,76.91000366210938,77.23999786376953,14219290
2020-05-19,77.6500015258789,79.18000030517578,77.62000274658203,78.33999633789062,14897670
2020-05-20,78.44999694824219,79.2699966430664,77.8499984741211,78.30999755859375,13551380
2020-05-21,79.97000122070312,80.30000305175781,78.45999908447266,78.58999633789062,12578810
2020-05-22,79.94000244140625,79.94000244140625,78.61000061035156,78.9800033569336,13108470
2020-05-25,82.5999984741211,82.7300033569336,81.62999725341797,81.69999694824219,13440220
2020-05-26,82.44999694824219,84.13999938964844,82.19000244140625,83.9800033569336,14439170
2020-05-27,84.68000030517578,85.0,82.70999908447266,83.44000244140625,9844800
2020-05-28,83.6500015258789,84.86000061035156,83.47000122070312,84.2300033569336,12827420
2020-05-29,84.1500015258789,84.18000030517578,82.1500015258789,83.58999633789062,12938580
2020-06-01,85.33000183105469,85.73999786376953,83.4800033569336,83.5999984741211,7400780
2020-06-02,87.77999877929688,87.77999877929688,85.98999786376953,86.0,10279210
2020-06-03,89.37000274658203,90.27999877929688,88.87000274658203,89.19999694824219,13177990
2020-06-04,90.30999755859375,90.69999694824219,88.8499984741211,89.06999969482422,11939330
2020-06-05,91.05000305175781,93.76000213623047,91.05000305175781,93.06999969482422,15475370
2020-06-08,93.94999694824219,94.12000274658203,92.0999984741211,92.47000122070312,12583470
2020-06-09,92.94999694824219,93.76000213623047,91.93000030517578,92.38999938964844,14753040
2020-06-10,91.16999816894531,94.12000274658203,91.05000305175781,93.94999694824219,16071080
2020-06-12,89.25,89.9000015258789,87.37000274658203,88.5199966430664,15668630
2020-06-15,89.06999969482422,89.73999786376953,86.70999908447266,87.25,18428930
2020-06-16,90.0,91.69000244140625,89.37000274658203,91.4000015258789,12224860
2020-06-17,91.94999694824219,93.0,90.0,90.54000091552734,10722010
2020-06-18,92.62999725341797,93.58000183105469,91.1500015258789,91.23999786376953,9706410
2020-06-19,92.63999938964844,94.0,92.29000091552734,93.80000305175781,12980500
2020-06-22,91.75,93.30000305175781,91.33000183105469,93.22000122070312,8425380
2020-06-23,92.26000213623047,93.80999755859375,92.13999938964844,93.0999984741211,8226990
2020-06-24,90.7699966430664,92.37000274658203,89.76000213623047,92.05000305175781,9841040
2020-06-25,92.38999938964844,92.75,90.61000061035156,90.79000091552734,8739510
2020-06-26,90.22000122070312,92.44000244140625,90.0199966430664,91.87000274658203,7314530
2020-06-29,92.30000305175781,92.30000305175781,90.3499984741211,91.1500015258789,8913140
2020-06-30,91.62000274658203,92.73999786376953,91.26000213623047,91.77999877929688,8834100
2020-07-01,92.68000030517578,93.3499984741211,91.87999725341797,91.87999725341797,7999480
2020-07-02,92.5,94.41999816894531,92.5,93.80000305175781,7040720
2020-07-03,93.19000244140625,93.20999908447266,92.29000091552734,92.44000244140625,6147190
2020-07-06,95.30999755859375,95.62000274658203,94.51000213623047,94.7699966430664,7592660
2020-07-07,94.0999984741211,95.30000305175781,93.6500015258789,94.91000366210938,8578060
2020-07-08,96.0999984741211,96.30000305175781,94.80999755859375,94.94000244140625,7350220
2020-07-09,95.41000366210938,96.45999908447266,95.18000030517578,96.27999877929688,8092520
2020-07-10,96.33999633789062,96.41999816894531,95.0,95.44999694824219,8967590
2020-07-13,95.05000305175781,97.1500015258789,95.05000305175781,96.88999938964844,7746240
2020-07-14,96.5999984741211,96.87000274658203,94.62000274658203,95.0999984741211,9503620
2020-07-15,98.02999877929688,98.33999633789062,96.93000030517578,97.69999694824219,13982380
2020-07-16,96.81999969482422,97.80000305175781,96.45999908447266,97.55000305175781,6110460
2020-07-17,99.12999725341797,99.25,97.41999816894531,97.41999816894531,5621400
2020-07-20,100.5,100.5999984741211,98.87999725341797,99.12000274658203,8563550
2020-07-21,100.29000091552734,101.36000061035156,99.8499984741211,101.2300033569336,5261760
2020-07-22,100.37999725341797,101.1500015258789,99.38999938964844,100.56999969482422,6524500
2020-07-23,98.4000015258789,101.05999755859375,98.2699966430664,100.37999725341797,7849280
2020-07-24,98.58999633789062,98.93000030517578,97.08999633789062,98.30000305175781,9457090
2020-07-27,100.45999908447266,100.7300033569336,98.8499984741211,98.93000030517578,7766510
2020-07-28,100.05000305175781,100.80000305175781,99.61000061035156,100.25,5983840
2020-07-29,101.4800033569336,101.7699966430664,100.86000061035156,100.93000030517578,6381640
2020-07-30,101.30999755859375,101.75,99.98999786376953,100.75,7330120
2020-07-31,99.29000091552734,101.44000244140625,98.80000305175781,101.4000015258789,11113060
2020-08-03,99.19999694824219,100.04000091552734,98.5,99.95999908447266,8093630
2020-08-04,97.5999984741211,98.97000122070312,96.25,97.91000366210938,10175240
2020-08-05,98.98999786376953,99.9000015258789,98.11000061035156,99.02999877929688,8144790
2020-08-06,100.16999816894531,100.69999694824219,98.95999908447266,99.18000030517578,7225950
2020-08-07,98.83000183105469,100.38999938964844,98.11000061035156,98.9000015258789,9389240
2020-08-10,99.54000091552734,100.0,97.4800033569336,99.08999633789062,8459720
2020-08-11,98.19999694824219,100.55000305175781,98.19999694824219,100.26000213623047,8779110
2020-08-12,98.33000183105469,99.23999786376953,96.9000015258789,98.91000366210938,13054420
2020-08-13,96.51000213623047,99.4000015258789,96.38999938964844,98.87000274658203,12987950
2020-08-14,97.47000122070312,97.94000244140625,96.63999938964844,96.94999694824219,9080890
2020-08-17,95.83000183105469,97.93000030517578,94.81999969482422,97.29000091552734,14191370
2020-08-18,98.25,98.5,97.33999633789062,97.51000213623047,8976350
2020-08-19,97.0,98.45999908447266,96.91000366210938,98.45999908447266,11211700
2020-08-20,97.66999816894531,98.01000213623047,95.08000183105469,95.23999786376953,14779390
2020-08-21,97.5999984741211,97.80000305175781,96.5999984741211,97.31999969482422,9064520
2020-08-24,98.5,98.66000366210938,97.76000213623047,98.4800033569336,8361170
2020-08-25,98.3499984741211,99.05999755859375,97.80999755859375,98.81999969482422,5286150
2020-08-26,96.62999725341797,98.7300033569336,95.62000274658203,98.13999938964844,11923170
2020-08-27,96.87000274658203,97.81999969482422,96.08999633789062,97.06999969482422,9553910
2020-08-28,98.30000305175781,98.55999755859375,97.08000183105469,97.2699966430664,8002350
2020-08-31,95.69999694824219,97.69000244140625,95.69999694824219,97.61000061035156,9479360
2020-09-01,98.3499984741211,98.44999694824219,96.55000305175781,96.58000183105469,9669030
2020-09-02,98.1500015258789,98.9800033569336,97.04000091552734,98.58999633789062,8523050
2020-09-03,96.95999908447266,99.38999938964844,96.0,97.88999938964844,13314740
2020-09-04,97.41999816894531,97.97000122070312,95.2300033569336,97.58000183105469,11241980
2020-09-08,96.80000305175781,96.98999786376953,95.5999984741211,96.08999633789062,10374380
2020-09-09,97.5,97.87000274658203,96.69999694824219,97.05000305175781,11216100
2020-09-10,95.04000091552734,97.7300033569336,94.80000305175781,97.48999786376953,12675170
2020-09-11,94.4800033569336,95.75,94.05000305175781,95.31999969482422,9577960
2020-09-14,96.51000213623047,96.75,95.01000213623047,95.41999816894531,8622650
2020-09-15,96.45999908447266,97.12999725341797,95.9000015258789,96.95999908447266,12170660
2020-09-16,95.91000366210938,96.88999938964844,95.8499984741211,96.72000122070312,6607160
2020-09-17,96.37000274658203,96.55000305175781,94.80999755859375,95.19999694824219,7711040
2020-09-18,94.63999938964844,96.33999633789062,94.30000305175781,95.8499984741211,7507100
2020-09-21,93.4000015258789,93.6500015258789,92.23999786376953,93.38999938964844,15532600
2020-09-22,93.66999816894531,94.05000305175781,92.79000091552734,93.16999816894531,8027080
2020-09-23,92.16999816894531,93.83999633789062,92.1500015258789,93.83999633789062,9591530
2020-09-24,93.30000305175781,94.36000061035156,92.16999816894531,92.26000213623047,10449820
2020-09-25,93.5,93.5,92.0,92.83999633789062,6925840
2020-09-28,91.19999694824219,94.69999694824219,90.81999969482422,94.25,11498370
2020-09-29,89.91999816894531,91.97000122070312,89.9000015258789,91.04000091552734,12294590
2020-09-30,91.05000305175781,91.83000183105469,90.55000305175781,90.55000305175781,11678920
2020-10-01,91.91000366210938,91.97000122070312,90.06999969482422,91.33999633789062,12908430
2020-10-02,90.11000061035156,92.4800033569336,90.11000061035156,91.2699966430664,10729910
2020-10-05,92.63999938964844,92.86000061035156,90.44999694824219,90.86000061035156,8197219
2020-10-06,92.02999877929688,93.83999633789062,91.61000061035156,93.2300033569336,11627280
2020-10-07,91.94999694824219,92.8499984741211,91.27999877929688,92.41000366210938,8822661
2020-10-08,94.2699966430664,94.31999969482422,92.01000213623047,92.18000030517578,11741370
2020-10-09,93.6500015258789,94.98999786376953,93.5,94.12999725341797,9149800
2020-10-13,94.80000305175781,95.3499984741211,93.6500015258789,94.0999984741211,9960394
2020-10-14,95.58999633789062,95.86000061035156,95.01000213623047,95.01000213623047,11431930
2020-10-15,95.33999633789062,95.80000305175781,94.05000305175781,94.36000061035156,9544784
2020-10-16,94.54000091552734,95.44999694824219,94.54000091552734,95.12000274658203,10188510
2020-10-19,95.0,96.19999694824219,94.69999694824219,95.05999755859375,8649062
2020-10-20,96.66999816894531,96.97000122070312,95.43000030517578,95.5,9421389
2020-10-21,96.6500015258789,97.8499984741211,96.37000274658203,96.54000091552734,5866823
2020-10-22,98.05999755859375,98.29000091552734,96.62999725341797,96.68000030517578,7461105
2020-10-23,97.44000244140625,98.38999938964844,97.38999938964844,98.05999755859375,6525963
2020-10-26,97.2300033569336,97.98999786376953,96.0199966430664,97.0,8803970
2020-10-27,95.68000030517578,97.87999725341797,95.62999725341797,97.41000366210938,9534310
2020-10-28,91.55999755859375,94.08000183105469,91.55999755859375,94.0,18677780
2020-10-29,92.80000305175781,93.12000274658203,89.91000366210938,91.56999969482422,17470870
2020-10-30,90.66000366210938,92.44999694824219,90.02999877929688,92.2300033569336,20957040
2020-11-03,92.26000213623047,92.80000305175781,91.47000122070312,92.08999633789062,11381680
2020-11-04,94.16000366210938,94.62999725341797,92.8499984741211,93.51000213623047,12844440
2020-11-05,96.94999694824219,97.16999816894531,95.37999725341797,95.7699966430664,12692230
2020-11-06,97.19000244140625,97.33999633789062,96.08999633789062,96.08999633789062,8765724
2020-11-09,99.5,101.1500015258789,99.2699966430664,100.38999938964844,19613780
2020-11-10,101.0,101.81999969482422,99.7300033569336,99.93000030517578,13893580
2020-11-11,100.88999938964844,101.5,100.2300033569336,100.80999755859375,8081969
2020-11-12,98.69999694824219,101.12999725341797,98.19999694824219,100.6500015258789,13042050
2020-11-13,100.83000183105469,100.83999633789062,99.12999725341797,99.38999938964844,9964339
2020-11-16,102.51000213623047,102.51000213623047,101.23999786376953,102.0199966430664,12869470
2020-11-17,103.0999984741211,103.76000213623047,101.83000183105469,102.06999969482422,10466160
2020-11-18,101.91999816894531,103.45999908447266,101.91999816894531,103.31999969482422,12518260
2020-11-19,102.7300033569336,103.0,101.52999877929688,102.1500015258789,10514890
2020-11-23,103.27999877929688,103.4800033569336,102.55999755859375,102.77999877929688,8341822
2020-11-24,105.72000122070312,105.8499984741211,103.51000213623047,103.66999816894531,12368940
2020-11-25,105.83000183105469,106.48999786376953,105.16000366210938,105.47000122070312,14523920
2020-11-26,106.0199966430664,106.11000061035156,105.25,105.38999938964844,5774002
2020-11-27,106.44000244140625,107.41000366210938,106.11000061035156,106.30000305175781,8211168
2020-11-30,105.0,106.81999969482422,104.70999908447266,106.0,7556764
2020-12-01,107.05000305175781,107.66999816894531,106.1500015258789,106.4800033569336,10198400
2020-12-02,107.75,108.08999633789062,106.41000366210938,107.33999633789062,8628044
2020-12-03,108.1500015258789,109.12999725341797,107.62999725341797,108.02999877929688,10462770
2020-12-04,109.43000030517578,109.5999984741211,108.75,108.80000305175781,8513160
2020-12-07,109.30999755859375,110.2300033569336,108.27999877929688,109.41000366210938,7064727
2020-12-08,109.44000244140625,110.08000183105469,108.5199966430664,108.98999786376953,5802010
2020-12-09,108.7699966430664,109.69999694824219,108.2699966430664,109.51000213623047,6339779
2020-12-10,110.69999694824219,110.94000244140625,108.41000366210938,109.30999755859375,9107293
2020-12-11,110.79000091552734,111.19000244140625,109.62000274658203,109.83999633789062,9442686
2020-12-14,110.19999694824219,111.37999725341797,110.05000305175781,111.23999786376953,5053777
2020-12-15,111.76000213623047,112.0,110.55000305175781,110.72000122070312,5932404
2020-12-16,113.3499984741211,113.69000244140625,111.05999755859375,111.69999694824219,8393869
2020-12-17,113.98999786376953,114.5999984741211,113.3499984741211,113.44000244140625,15590580
2020-12-18,113.5,114.9000015258789,113.08999633789062,113.79000091552734,9159588
2020-12-21,111.43000030517578,112.69999694824219,110.61000061035156,111.62000274658203,11188420
2020-12-22,112.25,112.54000091552734,111.2699966430664,111.62000274658203,5273026
2020-12-23,113.13999938964844,113.91000366210938,112.5199966430664,112.55000305175781,4856930
2020-12-28,114.69999694824219,114.7699966430664,113.7699966430664,114.0,5433712
2020-12-29,114.97000122070312,115.4000015258789,114.25,115.0,4278894
2020-12-30,115.55000305175781,116.4000015258789,114.33999633789062,114.55999755859375,9294234
2021-01-04,114.08999633789062,115.86000061035156,113.58000183105469,115.5999984741211,8493213
2021-01-05,114.69000244140625,115.33000183105469,112.33000183105469,114.0,9620565
2021-01-06,114.55000305175781,116.4000015258789,114.33999633789062,114.55999755859375,9094234
2021-01-07,118.37000274658203,118.37000274658203,114.86000061035156,114.86000061035156,9250545
2021-01-08,120.4000015258789,120.66000366210938,117.72000122070312,118.48999786376953,11955320
2021-01-11,118.62000274658203,120.1500015258789,117.80999755859375,119.05000305175781,9150074
2021-01-12,119.44999694824219,119.93000030517578,118.56999969482422,118.79000091552734,6681974
2021-01-13,117.36000061035156,119.44000244140625,116.41999816894531,119.44000244140625,10324320
2021-01-14,118.68000030517578,119.29000091552734,117.83999633789062,118.2699966430664,5193114
2021-01-15,115.77999877929688,117.69000244140625,115.66000366210938,117.5,8895949
2021-01-18,116.54000091552734,118.11000061035156,116.4800033569336,116.70999908447266,6894404
2021-01-19,116.0,117.52999877929688,114.7300033569336,117.37999725341797,8069986
2021-01-20,115.23999786376953,116.9000015258789,114.18000030517578,116.69999694824219,6834172
2021-01-21,113.80999755859375,115.66000366210938,113.2699966430664,114.9800033569336,6947427
2021-01-22,113.18000030517578,113.5,111.69999694824219,112.22000122070312,7586350
2021-01-26,112.08000183105469,114.69000244140625,111.69999694824219,112.91000366210938,8011802
2021-01-27,110.95999908447266,113.44999694824219,110.52999877929688,111.69999694824219,9379145
2021-01-28,114.51000213623047,114.9000015258789,111.27999877929688,111.27999877929688,10568450
2021-01-29,110.55999755859375,114.02999877929688,110.55000305175781,113.08999633789062,11356410
2021-02-01,113.05999755859375,113.5,111.33000183105469,112.6500015258789,7533902
2021-02-02,113.8499984741211,115.3499984741211,113.25,114.5,8346142
2021-02-03,115.25,115.77999877929688,114.30000305175781,114.4000015258789,10527850
2021-02-04,114.62000274658203,116.12000274658203,114.37000274658203,115.58000183105469,8040255
2021-02-05,115.81999969482422,116.58999633789062,114.9000015258789,115.33000183105469,8095535
2021-02-08,115.18000030517578,116.31999969482422,114.5999984741211,115.41000366210938,3924618
2021-02-09,114.91000366210938,115.45999908447266,113.77999877929688,114.91000366210938,3461983
2021-02-10,113.91999816894531,115.27999877929688,113.44999694824219,115.27999877929688,9288169
2021-02-11,114.9000015258789,115.80000305175781,114.05000305175781,114.7300033569336,8336548
2021-02-12,115.05000305175781,115.26000213623047,113.66000366210938,114.29000091552734,6637473
2021-02-17,115.86000061035156,116.01000213623047,114.33999633789062,114.52999877929688,5357700
2021-02-18,114.61000061035156,116.25,114.01000213623047,115.75,8332508
2021-02-19,113.81999969482422,114.75,113.3499984741211,113.9800033569336,7258898
2021-02-22,108.25,110.11000061035156,107.47000122070312,109.98999786376953,26825560
2021-02-23,110.76000213623047,111.0199966430664,108.7699966430664,109.47000122070312,11760170
2021-02-24,111.45999908447266,111.79000091552734,110.26000213623047,111.56999969482422,10286560
2021-02-25,107.52999877929688,112.13999938964844,107.51000213623047,111.5,10153550
2021-02-26,105.58999633789062,109.20999908447266,105.58999633789062,108.4000015258789,13781340
2021-03-01,105.94000244140625,108.23999786376953,105.94000244140625,107.41000366210938,9913816
2021-03-02,107.5,108.2300033569336,103.16000366210938,104.98999786376953,21487860
2021-03-03,107.16000366210938,108.4000015258789,103.37999725341797,107.0,18095020
2021-03-04,108.56999969482422,110.18000030517578,107.06999969482422,107.38999938964844,13002160
2021-03-05,110.93000030517578,111.08999633789062,108.04000091552734,108.33000183105469,15195050
2021-03-08,105.3499984741211,110.22000122070312,105.3499984741211,108.76000213623047,15598970
2021-03-09,107.19000244140625,108.5,105.19999694824219,106.19000244140625,12619640
2021-03-10,108.62999725341797,108.68000030517578,105.69999694824219,107.5999984741211,11060000
2021-03-11,110.44999694824219,110.75,108.93000030517578,109.58999633789062,12779900
2021-03-12,109.68000030517578,110.08999633789062,108.9000015258789,109.61000061035156,9662401
2021-03-15,110.66000366210938,110.66000366210938,109.20999908447266,109.20999908447266,6727091
2021-03-16,109.69000244140625,110.61000061035156,109.0,110.27999877929688,6727825
2021-03-17,112.05000305175781,112.37999725341797,108.9800033569336,109.06999969482422,8487339
2021-03-18,110.5,112.37000274658203,110.0,111.56999969482422,9841484
2021-03-19,111.69999694824219,112.0999984741211,110.30000305175781,110.86000061035156,5638522
2021-03-22,110.69000244140625,111.13999938964844,109.31999969482422,110.77999877929688,7547490
2021-03-23,109.0199966430664,111.29000091552734,108.73999786376953,110.0199966430664,6756718
2021-03-24,107.87000274658203,110.55000305175781,107.76000213623047,109.5,8571930
2021-03-25,109.37999725341797,109.79000091552734,106.69000244140625,107.7300033569336,10034470
2021-03-26,110.27999877929688,111.11000061035156,109.0,109.41000366210938,9486689
2021-03-29,110.95999908447266,111.23999786376953,109.76000213623047,109.83999633789062,5802440
2021-03-30,112.43000030517578,112.69999694824219,110.36000061035156,110.43000030517578,8811683
2021-03-31,112.0199966430664,112.83000183105469,111.47000122070312,112.37000274658203,8454545
2021-04-01,110.68000030517578,112.6500015258789,110.55999755859375,112.33000183105469,7628283
2021-04-05,113.20999908447266,113.20999908447266,111.81999969482422,111.91999816894531,7570274
2021-04-06,113.2699966430664,113.73999786376953,112.69999694824219,113.13999938964844,5278990
2021-04-07,113.18000030517578,113.86000061035156,112.25,112.76000213623047,8163251
2021-04-08,113.75,114.48999786376953,112.97000122070312,113.30000305175781,7176007
2021-04-09,113.01000213623047,114.18000030517578,112.75,113.19999694824219,5667661
2021-04-12,114.4000015258789,114.55999755859375,113.6500015258789,113.7699966430664,5094956
2021-04-13,114.66999816894531,115.0,113.5,114.16000366210938,7141518
2021-04-14,115.5999984741211,116.26000213623047,114.9000015258789,114.91999816894531,7211848
2021-04-15,116.19999694824219,116.77999877929688,115.5,116.16000366210938,8111592
2021-04-16,116.45999908447266,116.75,115.5999984741211,115.91999816894531,5288574
2021-04-19,116.33999633789062,117.3499984741211,116.0,116.45999908447266,13288520
2021-04-20,115.4800033569336,116.68000030517578,115.29000091552734,116.0999984741211,5907054
2021-04-22,114.94999694824219,116.43000030517578,114.6500015258789,116.4000015258789,8619760
2021-04-23,115.97000122070312,116.2699966430664,115.3499984741211,115.58000183105469,6146965
2021-04-26,115.94999694824219,116.7300033569336,115.1500015258789,116.7300033569336,5216035
2021-04-27,114.77999877929688,116.48999786376953,114.44999694824219,116.0199966430664,6173146
2021-04-28,116.4000015258789,116.69000244140625,115.37000274658203,115.4800033569336,8855309
2021-04-29,115.31999969482422,116.87999725341797,115.13999938964844,116.62999725341797,9097325
2021-04-30,114.4000015258789,115.58999633789062,114.33000183105469,114.77999877929688,6032203
2021-05-03,114.68000030517578,115.37999725341797,113.94000244140625,115.30000305175781,5412178
2021-05-04,113.2699966430664,114.80000305175781,113.16000366210938,114.80000305175781,8940102
2021-05-05,115.1500015258789,115.29000091552734,113.7300033569336,114.05000305175781,7249427
2021-05-06,115.43000030517578,115.44999694824219,114.54000091552734,114.97000122070312,7731692
2021-05-07,117.45999908447266,117.45999908447266,115.68000030517578,115.76000213623047,4688407
2021-05-10,117.13999938964844,118.06999969482422,117.12999725341797,117.75,6074219
2021-05-11,118.12999725341797,118.12999725341797,115.61000061035156,116.0,6538806
2021-05-12,115.2699966430664,117.08999633789062,114.83999633789062,116.86000061035156,9237659
